SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,Yahoo Ticker,Sector,Industry
SUMEETINDS,Sumeet Industries Limited,EQ,10-Dec-10,2,1,INE235C01036,2,SUMEETINDS.NS,Consumer Cyclical,Textile Manufacturing
SUMICHEM,Sumitomo Chemical India Limited,EQ,27-Jan-20,10,1,INE258G01013,10,SUMICHEM.NS,Basic Materials,Agricultural Inputs
SUMIT,Sumit Woods Limited,BE,30-Jul-19,10,1,INE748Z01013,10,SUMIT.NS,Real Estate,Real Estate - Development
SUMMITSEC,Summit Securities Limited,EQ,28-Jan-11,10,1,INE519C01017,10,SUMMITSEC.NS,Financial Services,Capital Markets
SUNCLAY,Sundaram Clayton Limited,EQ,29-Dec-23,5,1,INE0Q3R01026,5,SUNCLAY.NS,Industrials,Metal Fabrication
SUNDARAM,Sundaram Multi Pap Limited,EQ,02-Jun-10,1,1,INE108E01023,1,SUNDARAM.NS,Basic Materials,Paper & Paper Products
SUNDARMFIN,Sundaram Finance Limited,EQ,07-Jan-98,10,1,INE660A01013,10,SUNDARMFIN.NS,Financial Services,Credit Services
SUNDRMBRAK,Sundaram Brake Linings Limited,EQ,17-Jul-96,10,1,INE073D01013,10,SUNDRMBRAK.NS,Consumer Cyclical,Auto Parts
SUNDRMFAST,Sundram Fasteners Limited,EQ,07-Jun-00,1,1,INE387A01021,1,SUNDRMFAST.NS,Consumer Cyclical,Auto Parts
SUNDROP,Sundrop Brands Limited,EQ,06-Dec-02,10,1,INE209A01019,10,SUNDROP.NS,Consumer Defensive,Packaged Foods
SUNFLAG,Sunflag Iron And Steel Company Limited,EQ,29-Sep-05,10,1,INE947A01014,10,SUNFLAG.NS,Basic Materials,Steel
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,08-Feb-95,1,1,INE044A01036,1,SUNPHARMA.NS,Pharma,Drug Manufacturers - Specialty & Generic
SUNTECK,Sunteck Realty Limited,EQ,13-Nov-09,1,1,INE805D01034,1,SUNTECK.NS,Real Estate,Real Estate - Development
SUNTV,Sun TV Network Limited,EQ,24-Apr-06,5,1,INE424H01027,5,SUNTV.NS,Communication Services,Broadcasting
SUPERHOUSE,Superhouse Limited,EQ,26-Sep-14,10,1,INE712B01010,10,SUPERHOUSE.NS,Consumer Cyclical,Footwear & Accessories
SUPERSPIN,Super Spinning Mills Limited,EQ,08-Jul-04,1,1,INE662A01027,1,SUPERSPIN.NS,Consumer Cyclical,Textile Manufacturing
SUPRAJIT,Suprajit Engineering Limited,EQ,18-Feb-05,1,1,INE399C01030,1,SUPRAJIT.NS,Consumer Cyclical,Auto Parts
SUPREME,Supreme Holdings & Hospitality (India) Limited,EQ,03-Feb-25,10,1,INE822E01011,10,SUPREME.NS,Real Estate,Real Estate - Development
SUPREMEENG,Supreme Engineering Limited,BZ,04-Dec-20,1,1,INE319Z01021,1,SUPREMEENG.NS,Basic Materials,Steel
SUPREMEIND,Supreme Industries Limited,EQ,19-Jul-95,2,1,INE195A01028,2,SUPREMEIND.NS,Industrials,Building Products & Equipment
SUPREMEINF,Supreme Infrastructure India Limited,EQ,18-Oct-07,10,1,INE550H01011,10,SUPREMEINF.NS,Industrials,Engineering & Construction
SUPRIYA,Supriya Lifescience Limited,EQ,28-Dec-21,2,1,INE07RO01027,2,SUPRIYA.NS,Healthcare,Biotechnology
SURAJEST,Suraj Estate Developers Limited,EQ,26-Dec-23,5,1,INE843S01025,5,SURAJEST.NS,Real Estate,Real Estate - Development
SURAJLTD,Suraj Limited,EQ,29-Aug-24,10,1,INE713C01016,10,SURAJLTD.NS,Basic Materials,Steel
SURAKSHA,Suraksha Diagnostic Limited,EQ,06-Dec-24,2,1,INE877V01027,2,SURAKSHA.NS,Healthcare,Diagnostics & Research
SURANASOL,Surana Solar Limited,EQ,07-Jan-11,5,1,INE272L01022,5,SURANASOL.NS,Technology,Solar
SURANAT&P,Surana Telecom and Power Limited,EQ,22-May-02,1,1,INE130B01031,1,SURANAT&P.NS,Utilities,Utilities - Independent Power Producers
SURYALA,Suryalata Spinning Mills Limited,EQ,20-Apr-26,10,1,INE132C01027,10,SURYALA.NS,,
SURYALAXMI,Suryalakshmi Cotton Mills Limited,EQ,15-Jun-05,10,1,INE713B01026,10,SURYALAXMI.NS,Consumer Cyclical,Textile Manufacturing
SURYAROSNI,Surya Roshni Limited,EQ,10-May-95,5,1,INE335A01020,5,SURYAROSNI.NS,Basic Materials,Steel
SURYODAY,Suryoday Small Finance Bank Limited,EQ,26-Mar-21,10,1,INE428Q01011,10,SURYODAY.NS,Financial Services,Banks - Regional
SUTLEJTEX,Sutlej Textiles and Industries Limited,EQ,14-Dec-06,1,1,INE645H01027,1,SUTLEJTEX.NS,Consumer Cyclical,Textile Manufacturing
SUVEN,Suven Life Sciences Limited,EQ,23-Oct-03,1,1,INE495B01038,1,SUVEN.NS,Healthcare,Drug Manufacturers - Specialty & Generic
SUVIDHAA,Suvidhaa Infoserve Limited,EQ,31-Mar-21,1,1,INE018401013,1,SUVIDHAA.NS,Technology,Information Technology Services
SUYOG,Suyog Telematics Limited,EQ,20-Aug-24,10,1,INE442P01014,10,SUYOG.NS,Communication Services,Telecom Services
SUZLON,Suzlon Energy Limited,EQ,19-Oct-05,2,1,INE040H01021,2,SUZLON.NS,Industrials,Specialty Industrial Machinery
SVLL,Shree Vasu Logistics Limited,EQ,21-Apr-23,10,1,INE00CE01017,10,SVLL.NS,Industrials,Trucking
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,BE,14-Jul-21,1,1,INE308E01029,1,SVPGLOB.NS,Consumer Cyclical,Textile Manufacturing
SWANCORP,SWAN CORP LIMITED,EQ,29-May-12,1,1,INE665A01038,1,SWANCORP.NS,Industrials,Conglomerates
SWANDEF,Swan Defence and Heavy Industries Limited,BE,20-Jan-25,10,1,INE542F01020,10,SWANDEF.NS,Industrials,Aerospace & Defense
SWARAJENG,Swaraj Engines Limited,EQ,06-Dec-95,10,1,INE277A01016,10,SWARAJENG.NS,Consumer Cyclical,Auto Parts
SWELECTES,Swelect Energy Systems Limited,EQ,09-May-06,10,1,INE409B01013,10,SWELECTES.NS,Technology,Solar
SWIGGY,Swiggy Limited,EQ,13-Nov-24,1,1,INE00H001014,1,SWIGGY.NS,Consumer Cyclical,Internet Retail
SWSOLAR,Sterling and Wilson Renewable Energy Limited,EQ,20-Aug-19,1,1,INE00M201021,1,SWSOLAR.NS,Technology,Solar
SYMPHONY,Symphony Limited,EQ,15-Jun-11,2,1,INE225D01027,2,SYMPHONY.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
SYNCOMF,Syncom Formulations (India) Limited,EQ,18-Nov-22,1,1,INE312C01025,1,SYNCOMF.NS,Healthcare,Drug Manufacturers - Specialty & Generic
SYNGENE,Syngene International Limited,EQ,11-Aug-15,10,1,INE398R01022,10,SYNGENE.NS,Healthcare,Diagnostics & Research
SYRMA,Syrma SGS Technology Limited,EQ,26-Aug-22,10,1,INE0DYJ01015,10,SYRMA.NS,Technology,Electronic Components
SYSTMTXC,Systematix Corporate Services Limited,EQ,06-Oct-25,1,1,INE356B01024,1,SYSTMTXC.NS,Financial Services,Capital Markets
TAALTECH,Taal Tech Limited,EQ,20-Apr-26,10,1,INE524T01011,10,TAALTECH.NS,,
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,EQ,27-Jul-95,10,1,INE123C01018,10,TAINWALCHM.NS,Basic Materials,Specialty Chemicals
TAJGVK,Taj GVK Hotels & Resorts Limited,EQ,20-Dec-00,2,1,INE586B01026,2,TAJGVK.NS,Consumer Cyclical,Lodging
TAKE,Take Solutions Limited,BE,27-Aug-07,1,1,INE142I01023,1,TAKE.NS,Healthcare,Biotechnology
TALBROAUTO,Talbros Automotive Components Limited,EQ,29-Sep-06,2,1,INE187D01029,2,TALBROAUTO.NS,Consumer Cyclical,Auto Parts
TAMBOLIIN,Tamboli Industries Limited,EQ,20-Apr-26,10,1,INE864J01012,10,TAMBOLIIN.NS,,
TANLA,Tanla Platforms Limited,EQ,05-Jan-07,1,1,INE483C01032,1,TANLA.NS,Technology,Software - Application
TARACHAND,Tara Chand InfraLogistic Solutions Limited,EQ,16-Apr-24,2,1,INE555Z01020,2,TARACHAND.NS,Industrials,Farm & Heavy Construction Machinery
TARAPUR,Tarapur Transformers Limited,EQ,18-May-10,10,1,INE747K01017,10,TARAPUR.NS,Industrials,Specialty Industrial Machinery
TARC,TARC Limited,EQ,18-Dec-20,2,1,INE0EK901012,2,TARC.NS,Real Estate,Real Estate - Development
TARIL,Transformers And Rectifiers (India) Limited,EQ,28-Dec-07,1,1,INE763I01026,1,TARIL.NS,Industrials,Electrical Equipment & Parts
TARMAT,Tarmat Limited,EQ,09-Jul-07,10,1,INE924H01018,10,TARMAT.NS,Industrials,Engineering & Construction
TARSONS,Tarsons Products Limited,EQ,26-Nov-21,2,1,INE144Z01023,2,TARSONS.NS,Healthcare,Medical Instruments & Supplies
TASTYBITE,Tasty Bite Eatables Limited,EQ,23-Mar-17,10,1,INE488B01017,10,TASTYBITE.NS,Consumer Defensive,Packaged Foods
TATACAP,Tata Capital Limited,EQ,13-Oct-25,10,1,INE976I01016,10,TATACAP.NS,Financial Services,Credit Services
TATACHEM,Tata Chemicals Limited,EQ,01-Apr-99,10,1,INE092A01019,10,TATACHEM.NS,Basic Materials,Chemicals
TATACOMM,Tata Communications Limited,EQ,12-Apr-95,10,1,INE151A01013,10,TATACOMM.NS,Communication Services,Telecom Services
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,18-Nov-98,1,1,INE192A01025,1,TATACONSUM.NS,Consumer Defensive,Packaged Foods
TATAELXSI,Tata Elxsi Limited,EQ,17-Sep-03,10,1,INE670A01012,10,TATAELXSI.NS,Technology,Software - Application
TATAINVEST,Tata Investment Corporation Limited,EQ,24-Jun-98,1,1,INE672A01026,1,TATAINVEST.NS,Financial Services,Asset Management
TATAPOWER,Tata Power Company Limited,EQ,03-Apr-96,1,1,INE245A01021,1,TATAPOWER.NS,Utilities,Utilities - Independent Power Producers
TATASTEEL,Tata Steel Limited,EQ,18-Nov-98,1,1,INE081A01020,1,TATASTEEL.NS,Basic Materials,Steel
TATATECH,Tata Technologies Limited,EQ,30-Nov-23,2,1,INE142M01025,2,TATATECH.NS,Technology,Information Technology Services
TATVA,Tatva Chintan Pharma Chem Limited,EQ,29-Jul-21,10,1,INE0GK401011,10,TATVA.NS,Basic Materials,Specialty Chemicals
TBOTEK,TBO Tek Limited,EQ,15-May-24,1,1,INE673O01025,1,TBOTEK.NS,Consumer Cyclical,Travel Services
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,09-May-12,10,1,INE760L01018,10,TBZ.NS,Consumer Cyclical,Luxury Goods
TCC,TCC Concept Limited,EQ,25-Feb-26,10,1,INE887D01016,10,TCC.NS,,
TCI,Transport Corporation of India Limited,EQ,21-Jan-02,2,1,INE688A01022,2,TCI.NS,Industrials,Integrated Freight & Logistics
TCIEXP,TCI Express Limited,EQ,15-Dec-16,2,1,INE586V01016,2,TCIEXP.NS,Industrials,Integrated Freight & Logistics
TCIFINANCE,TCI Finance Limited,EQ,21-May-97,10,1,INE911B01018,10,TCIFINANCE.NS,Financial Services,Credit Services
TCPLPACK,TCPL Packaging Limited,EQ,17-Oct-17,10,1,INE822C01015,10,TCPLPACK.NS,Consumer Cyclical,Packaging & Containers
TCS,Tata Consultancy Services Limited,EQ,25-Aug-04,1,1,INE467B01029,1,TCS.NS,IT,Information Technology Services
TDPOWERSYS,TD Power Systems Limited,EQ,08-Sep-11,2,1,INE419M01027,2,TDPOWERSYS.NS,Industrials,Specialty Industrial Machinery
TEAMGTY,Team India Guaranty Limited,EQ,11-Jun-02,10,1,INE289C01025,10,TEAMGTY.NS,Financial Services,Asset Management
TEAMLEASE,Teamlease Services Limited,EQ,12-Feb-16,10,1,INE985S01024,10,TEAMLEASE.NS,Industrials,Staffing & Employment Services
TECHM,Tech Mahindra Limited,EQ,28-Aug-06,5,1,INE669C01036,5,TECHM.NS,Technology,Information Technology Services
TECHNOE,Techno Electric & Engineering Company Limited,EQ,04-Dec-18,2,1,INE285K01026,2,TECHNOE.NS,Industrials,Engineering & Construction
TECHNVISN,TechNVision Ventures Limited,EQ,20-Apr-26,10,1,INE314H01012,10,TECHNVISN.NS,,
TECILCHEM,TECIL Chemicals and Hydro Power Limited,EQ,06-Dec-95,10,50,INE014B01011,10,TECILCHEM.NS,Financial Services,Shell Companies
TEGA,Tega Industries Limited,EQ,13-Dec-21,10,1,INE011K01018,10,TEGA.NS,Industrials,Specialty Industrial Machinery
TEJASNET,Tejas Networks Limited,EQ,27-Jun-17,10,1,INE010J01012,10,TEJASNET.NS,Technology,Communication Equipment
TEMBO,Tembo Global Industries Limited,EQ,23-Apr-21,10,1,INE869Y01010,10,TEMBO.NS,Industrials,Metal Fabrication
TENNIND,Tenneco Clean Air India Limited,EQ,19-Nov-25,10,1,INE19RI01016,10,TENNIND.NS,Consumer Cyclical,Auto Parts
TERASOFT,Tera Software Limited,EQ,29-Dec-16,10,1,INE482B01010,10,TERASOFT.NS,Technology,Information Technology Services
TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,09-Sep-04,1,1,INE435C01024,1,TEXINFRA.NS,Real Estate,Real Estate Services
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10-Mar-10,10,1,INE141K01013,10,TEXMOPIPES.NS,Industrials,Building Products & Equipment
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,03-Mar-11,1,1,INE621L01012,1,TEXRAIL.NS,Industrials,Railroads
TFCILTD,Tourism Finance Corporation of India Limited,EQ,26-Jul-00,2,1,INE305A01023,2,TFCILTD.NS,Financial Services,Credit Services
TFL,Transwarranty Finance Limited,EQ,26-Feb-07,10,1,INE804H01012,10,TFL.NS,Financial Services,Mortgage Finance
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,17-May-07,10,1,INE797H01018,10,TGBHOTELS.NS,Consumer Cyclical,Lodging
THACKER,Thacker & Company Limited,EQ,20-Apr-26,1,1,INE077P01034,1,THACKER.NS,,
THAKDEV,Thakkers Developers Limited,EQ,20-Apr-26,10,1,INE403F01017,10,THAKDEV.NS,,
THANGAMAYL,Thangamayil Jewellery Limited,EQ,19-Feb-10,10,1,INE085J01014,10,THANGAMAYL.NS,Consumer Cyclical,Luxury Goods
THEINVEST,The Investment Trust Of India Limited,EQ,02-Aug-17,10,1,INE924D01017,10,THEINVEST.NS,Financial Services,Capital Markets
THEJO,Thejo Engineering Limited,EQ,10-Oct-23,10,1,INE121N01019,10,THEJO.NS,Industrials,Specialty Industrial Machinery
THELEELA,Leela Palaces Hotels & Resorts Limited,EQ,02-Jun-25,10,1,INE0AQ201015,10,THELEELA.NS,Consumer Cyclical,Lodging
THEMISMED,Themis Medicare Limited,EQ,02-Apr-07,1,1,INE083B01024,1,THEMISMED.NS,Healthcare,Drug Manufacturers - Specialty & Generic
THERMAX,Thermax Limited,EQ,30-Aug-95,2,1,INE152A01029,2,THERMAX.NS,Industrials,Conglomerates
THOMASCOOK,Thomas Cook  (India)  Limited,EQ,07-Jun-00,1,1,INE332A01027,1,THOMASCOOK.NS,Consumer Cyclical,Travel Services
THOMASCOTT,Thomas Scott (India) Limited,EQ,30-Jan-12,10,1,INE480M01011,10,THOMASCOTT.NS,Consumer Cyclical,Textile Manufacturing
THYROCARE,Thyrocare Technologies Limited,EQ,09-May-16,10,1,INE594H01019,10,THYROCARE.NS,Healthcare,Diagnostics & Research
TI,Tilaknagar Industries Limited,EQ,16-Jul-10,10,1,INE133E01013,10,TI.NS,Consumer Defensive,Beverages - Wineries & Distilleries
TICL,Twamev Construction and Infrastructure Limited,EQ,16-Oct-23,1,1,INE388G01026,1,TICL.NS,Industrials,Engineering & Construction
TIGERLOGS,Tiger Logistics (India) Limited,BE,18-Sep-25,1,1,INE906O01029,1,TIGERLOGS.NS,Industrials,Integrated Freight & Logistics
TIIL,Technocraft Industries (India) Limited,EQ,12-Feb-07,10,1,INE545H01011,10,TIIL.NS,Industrials,Tools & Accessories
TIINDIA,Tube Investments of India Limited,EQ,02-Nov-17,1,1,INE974X01010,1,TIINDIA.NS,Industrials,Conglomerates
TIJARIA,Tijaria Polypipes Limited,BE,14-Oct-11,10,1,INE440L01017,10,TIJARIA.NS,Industrials,Building Products & Equipment
TIL,TIL Limited,EQ,27-Sep-95,10,1,INE806C01018,10,TIL.NS,Industrials,Farm & Heavy Construction Machinery
TIMETECHNO,Time Technoplast Limited,EQ,13-Jun-07,1,1,INE508G01029,1,TIMETECHNO.NS,Consumer Cyclical,Packaging & Containers
TIMEX,Timex Group India Limited,EQ,20-Apr-26,1,1,INE064A01026,1,TIMEX.NS,Consumer Cyclical,Luxury Goods
TIMKEN,Timken India Limited,EQ,06-Feb-07,10,1,INE325A01013,10,TIMKEN.NS,Industrials,Tools & Accessories
TINNARUBR,Tinna Rubber and Infrastructure Limited,EQ,17-Apr-25,10,1,INE015C01016,10,TINNARUBR.NS,Basic Materials,Specialty Chemicals
TIPSFILMS,Tips Films Limited,EQ,06-Oct-22,10,1,INE0LQS01015,10,TIPSFILMS.NS,Communication Services,Entertainment
TIPSMUSIC,Tips Music Limited,EQ,10-Nov-00,1,1,INE716B01029,1,TIPSMUSIC.NS,Communication Services,Entertainment
TIRUMALCHM,Thirumalai Chemicals Limited,EQ,14-May-03,1,1,INE338A01024,1,TIRUMALCHM.NS,Basic Materials,Specialty Chemicals
TIRUPATIFL,Tirupati Forge Limited,BE,04-Aug-20,2,1,INE319Y01024,2,TIRUPATIFL.NS,Industrials,Metal Fabrication
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,EQ,21-Apr-08,2,1,INE615H01020,2,TITAGARH.NS,Industrials,Railroads
TITAN,Titan Company Limited,EQ,24-Sep-04,1,1,INE280A01028,1,TITAN.NS,Consumer Cyclical,Luxury Goods
TMB,Tamilnad Mercantile Bank Limited,EQ,15-Sep-22,10,1,INE668A01016,10,TMB.NS,Financial Services,Banks - Regional
TMCV,Tata Motors Limited,EQ,12-Nov-25,2,1,INE1TAE01010,2,TMCV.NS,Consumer Cyclical,Auto Manufacturers
TMPV,Tata Motors Passenger Vehicles Limited,EQ,22-Jul-98,2,1,INE155A01022,2,TMPV.NS,Consumer Cyclical,Auto Manufacturers
TNPETRO,Tamilnadu PetroProducts Limited,EQ,27-Oct-99,10,1,INE148A01019,10,TNPETRO.NS,Basic Materials,Specialty Chemicals
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,14-Feb-96,10,1,INE107A01015,10,TNPL.NS,Basic Materials,Paper & Paper Products
TNTELE,Tamilnadu Telecommunication Limited,EQ,04-Feb-03,10,1,INE141D01018,10,TNTELE.NS,Technology,Communication Equipment
TOKYOPLAST,Tokyo Plast International Limited,BE,11-Oct-95,10,1,INE932C01012,10,TOKYOPLAST.NS,Consumer Cyclical,Packaging & Containers
TOLINS,Tolins Tyres Limited,EQ,16-Sep-24,5,1,INE0RWQ01014,5,TOLINS.NS,Consumer Cyclical,Auto Parts
TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,25-Nov-02,5,1,INE685A01028,5,TORNTPHARM.NS,Healthcare,Drug Manufacturers - Specialty & Generic
TORNTPOWER,Torrent Power Limited,EQ,28-Nov-06,10,1,INE813H01021,10,TORNTPOWER.NS,Utilities,Utilities - Independent Power Producers
TOTAL,Total Transport Systems Limited,EQ,28-Aug-20,10,1,INE336X01012,10,TOTAL.NS,Industrials,Integrated Freight & Logistics
TOUCHWOOD,Touchwood Entertainment Limited,EQ,21-Jan-20,10,1,INE486Y01013,10,TOUCHWOOD.NS,Communication Services,Advertising Agencies
TPHQ,Teamo Productions HQ Limited,EQ,30-Jan-09,1,1,INE065J01024,1,TPHQ.NS,Industrials,Engineering & Construction
TPLPLASTEH,TPL Plastech Limited,EQ,20-May-15,2,1,INE413G01022,2,TPLPLASTEH.NS,Consumer Cyclical,Packaging & Containers
TRACXN,Tracxn Technologies Limited,EQ,20-Oct-22,1,1,INE0HMF01019,1,TRACXN.NS,Technology,Software - Application
TRANSPEK,Transpek Industry Limited,EQ,20-Apr-26,10,1,INE687A01016,10,TRANSPEK.NS,Basic Materials,Chemicals
TRANSRAILL,Transrail Lighting Limited,EQ,27-Dec-24,2,1,INE454P01035,2,TRANSRAILL.NS,Industrials,Engineering & Construction
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,EQ,01-Mar-95,10,1,INE757B01015,10,TRANSWORLD.NS,Industrials,Marine Shipping
TRAVELFOOD,Travel Food Services Limited,EQ,14-Jul-25,1,1,INE103V01028,1,TRAVELFOOD.NS,Consumer Cyclical,Restaurants
TREEHOUSE,Tree House Education & Accessories Limited,EQ,26-Aug-11,10,1,INE040M01013,10,TREEHOUSE.NS,Consumer Defensive,Education & Training Services
TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,28-Dec-18,10,1,INE00CA01015,10,TREJHARA.NS,Technology,Software - Application
TREL,Transindia Real Estate Limited,EQ,10-Aug-23,2,1,INE0O3901029,2,TREL.NS,Real Estate,Real Estate Services
TRENT,Trent Limited,EQ,07-Jun-04,1,1,INE849A01020,1,TRENT.NS,Consumer Cyclical,Apparel Retail
TRF,TRF Limited,EQ,26-Mar-10,10,1,INE391D01019,10,TRF.NS,Industrials,Specialty Industrial Machinery
TRIDENT,Trident Limited,EQ,21-Feb-01,1,1,INE064C01022,1,TRIDENT.NS,Consumer Cyclical,Textile Manufacturing
TRIGYN,Trigyn Technologies Limited,EQ,09-Apr-98,10,1,INE948A01012,10,TRIGYN.NS,Technology,Information Technology Services
TRITURBINE,Triveni Turbine Limited,EQ,28-Oct-11,1,1,INE152M01016,1,TRITURBINE.NS,Industrials,Specialty Industrial Machinery
TRIVENI,Triveni Engineering & Industries Limited,EQ,13-Dec-05,1,1,INE256C01024,1,TRIVENI.NS,Consumer Defensive,Confectioners
TRU,TruCap Finance Limited,EQ,20-Jun-23,2,1,INE615R01029,2,TRU.NS,Financial Services,Credit Services
TRUALT,TruAlt Bioenergy Limited,EQ,03-Oct-25,10,1,INE0MWH01014,10,TRUALT.NS,Energy,Oil & Gas Refining & Marketing
TSFINV,TSF INVESTMENTS LIMITED,EQ,26-Mar-18,5,1,INE202Z01029,5,TSFINV.NS,Financial Services,Asset Management
TTKHLTCARE,TTK Healthcare Limited,EQ,02-Dec-15,10,1,INE910C01018,10,TTKHLTCARE.NS,Healthcare,Drug Manufacturers - General
TTKPRESTIG,TTK Prestige Limited,EQ,22-Dec-99,1,1,INE690A01028,1,TTKPRESTIG.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
TTL,T T Limited,EQ,22-Feb-07,1,1,INE592B01024,1,TTL.NS,Consumer Cyclical,Textile Manufacturing
TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-Oct-00,10,1,INE517B01013,10,TTML.NS,Communication Services,Telecom Services
TVSELECT,TVS Electronics Limited,EQ,26-Dec-03,10,1,INE236G01019,10,TVSELECT.NS,Technology,Computer Hardware
TVSHLTD,TVS Holdings Limited,EQ,23-Oct-12,5,1,INE105A01035,5,TVSHLTD.NS,Consumer Cyclical,Auto Parts
TVSMOTOR,TVS Motor Company Limited,EQ,02-Aug-00,1,1,INE494B01023,1,TVSMOTOR.NS,Consumer Cyclical,Auto Manufacturers
TVSSCS,TVS Supply Chain Solutions Limited,EQ,23-Aug-23,1,1,INE395N01027,1,TVSSCS.NS,Industrials,Integrated Freight & Logistics
TVSSRICHAK,TVS Srichakra Limited,EQ,13-Feb-07,10,1,INE421C01016,10,TVSSRICHAK.NS,Consumer Cyclical,Auto Parts
TVTODAY,TV Today Network Limited,EQ,16-Jan-04,5,1,INE038F01029,5,TVTODAY.NS,Communication Services,Broadcasting
TVVISION,TV Vision Limited,EQ,15-Sep-16,10,1,INE871L01013,10,TVVISION.NS,Communication Services,Broadcasting
UBL,United Breweries Limited,EQ,28-Jul-08,1,1,INE686F01025,1,UBL.NS,Consumer Defensive,Beverages - Brewers
UCAL,UCAL LIMITED,EQ,13-Sep-95,10,1,INE139B01016,10,UCAL.NS,Consumer Cyclical,Auto Parts
UCOBANK,UCO Bank,EQ,09-Oct-03,10,1,INE691A01018,10,UCOBANK.NS,Financial Services,Banks - Regional
UDS,Updater Services Limited,EQ,04-Oct-23,10,1,INE851I01011,10,UDS.NS,Industrials,Specialty Business Services
UEL,Ujaas Energy Limited,EQ,16-Apr-24,1,1,INE899L01030,1,UEL.NS,Technology,Solar
UFBL,United Foodbrands Limited,EQ,07-Apr-21,5,1,INE382M01027,5,UFBL.NS,Consumer Cyclical,Restaurants
UFLEX,UFLEX Limited,EQ,23-Aug-95,10,1,INE516A01017,10,UFLEX.NS,Consumer Cyclical,Packaging & Containers
UFO,UFO Moviez India Limited,EQ,14-May-15,10,1,INE527H01019,10,UFO.NS,Communication Services,Entertainment
UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-Aug-10,1,1,INE071E01023,1,UGARSUGAR.NS,Consumer Defensive,Confectioners
UGROCAP,Ugro Capital Limited,EQ,11-Aug-21,10,1,INE583D01011,10,UGROCAP.NS,Financial Services,Credit Services
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,12-Dec-19,10,1,INE551W01018,10,UJJIVANSFB.NS,Financial Services,Banks - Regional
ULTRACEMCO,UltraTech Cement Limited,EQ,24-Aug-04,10,1,INE481G01011,10,ULTRACEMCO.NS,Basic Materials,Building Materials
ULTRAMAR,Ultramarine & Pigments Limited,EQ,20-Apr-26,2,1,INE405A01021,2,ULTRAMAR.NS,Basic Materials,Specialty Chemicals
UMAEXPORTS,Uma Exports Limited,EQ,07-Apr-22,10,1,INE0GIU01018,10,UMAEXPORTS.NS,Consumer Defensive,Farm Products
UMESLTD,Usha Martin Education & Solutions Limited,BE,12-Jul-10,1,1,INE240C01028,1,UMESLTD.NS,Consumer Defensive,Education & Training Services
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,01-Nov-00,5,1,INE398B01018,5,UMIYA-MRO.NS,Real Estate,Real Estate - Development
UNICHEMLAB,Unichem Laboratories Limited,EQ,07-Feb-01,2,1,INE351A01035,2,UNICHEMLAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic
UNIDT,United Drilling Tools Limited,EQ,25-Sep-20,10,1,INE961D01019,10,UNIDT.NS,Energy,Oil & Gas Equipment & Services
UNIECOM,Unicommerce Esolutions Limited,EQ,13-Aug-24,1,1,INE00U401027,1,UNIECOM.NS,Technology,Software - Application
UNIENTER,Uniphos Enterprises Limited,EQ,23-Jan-04,2,1,INE037A01022,2,UNIENTER.NS,Basic Materials,Chemicals
UNIINFO,Uniinfo Telecom Services Limited,BE,12-Jan-22,10,1,INE481Z01011,10,UNIINFO.NS,Communication Services,Telecom Services
UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,31-Dec-24,5,1,INE0U3I01011,5,UNIMECH.NS,Industrials,Aerospace & Defense
UNIONBANK,Union Bank of India,EQ,24-Sep-02,10,1,INE692A01016,10,UNIONBANK.NS,Financial Services,Banks - Regional
UNIPARTS,Uniparts India Limited,EQ,12-Dec-22,10,1,INE244O01017,10,UNIPARTS.NS,Industrials,Farm & Heavy Construction Machinery
UNITDSPR,United Spirits Limited,EQ,27-Sep-01,2,1,INE854D01024,2,UNITDSPR.NS,Consumer Defensive,Beverages - Wineries & Distilleries
UNITECH,Unitech Limited,EQ,08-Sep-99,2,1,INE694A01020,2,UNITECH.NS,Real Estate,Real Estate - Diversified
